farm_id,day,flock_type,ambient_temp,feed_intake_g,water_intake_ml,mortality_rate,egg_production_rate,disease_label
400,52,broiler,23.55,109.8,183.1,0.39,0.0,0
400,53,broiler,24.0,124.9,209.6,0.49,0.0,0
400,54,broiler,23.34,101.7,193.3,0.4,0.0,0
400,55,broiler,24.52,112.5,190.4,0.28,0.0,0
400,56,broiler,26.66,114.5,233.5,0.43,0.0,0
400,57,broiler,25.28,64.0,174.8,13.79,0.0,2
400,58,broiler,23.57,107.8,209.7,0.25,0.0,0
400,59,broiler,24.22,111.4,229.7,0.33,0.0,0
400,60,broiler,26.13,120.1,258.5,0.2,0.0,0
400,61,broiler,24.13,109.7,210.4,0.32,0.0,0
400,62,broiler,23.54,105.0,203.3,0.26,0.0,0
400,63,broiler,23.88,115.0,213.9,0.27,0.0,0
400,64,broiler,27.18,128.3,257.5,0.02,0.0,0
400,65,broiler,23.32,105.4,204.0,0.48,0.0,0
400,66,broiler,23.78,100.2,200.3,0.13,0.0,0
400,67,broiler,23.86,116.7,209.3,0.06,0.0,0
400,68,broiler,23.93,95.4,209.5,0.35,0.0,0
400,69,broiler,24.34,106.1,230.3,0.66,0.0,0
400,70,broiler,24.75,125.9,270.4,0.0,0.0,0
400,71,broiler,22.63,84.1,135.7,0.48,0.0,0
400,72,broiler,23.95,99.7,169.8,0.61,0.0,0
400,73,broiler,24.08,103.6,223.7,0.11,0.0,0
400,74,broiler,21.05,101.9,208.8,0.02,0.0,0
400,75,broiler,23.68,88.6,154.0,0.32,0.0,0
400,76,broiler,22.65,85.7,202.7,4.73,0.0,3
400,77,broiler,21.26,115.5,228.1,0.43,0.0,0
400,78,broiler,23.24,103.6,177.7,0.24,0.0,0
400,79,broiler,25.14,104.2,226.1,0.59,0.0,0
400,80,broiler,27.21,120.7,212.2,0.08,0.0,0
400,81,broiler,20.57,66.9,196.0,0.0,0.0,4
400,82,broiler,23.41,117.2,188.3,0.58,0.0,0
400,83,broiler,21.38,74.0,167.4,4.64,0.0,3
400,84,broiler,20.51,98.4,181.7,0.09,0.0,0
400,85,broiler,25.08,95.5,240.1,5.46,0.0,3
400,86,broiler,25.84,127.4,247.4,0.58,0.0,0
400,87,broiler,23.0,110.6,180.2,0.19,0.0,0
400,88,broiler,28.55,99.8,163.0,0.48,0.0,0
400,89,broiler,21.78,71.9,195.6,4.2,0.0,3
400,90,broiler,23.64,86.0,267.8,0.48,0.0,4
401,1,layer,29.12,127.7,255.9,0.45,81.2,0
401,2,layer,26.73,122.2,257.9,0.41,86.5,0
401,3,layer,31.46,80.9,288.0,0.14,56.8,1
401,4,layer,31.26,88.0,276.9,0.36,55.8,1
401,5,layer,26.58,119.7,256.0,0.41,65.4,0
401,6,layer,30.85,94.2,245.1,0.21,61.0,1
401,7,layer,27.04,115.6,209.9,0.15,83.8,0
401,8,layer,27.96,141.6,272.5,0.07,77.1,0
401,9,layer,28.37,139.5,240.7,0.24,81.8,0
401,10,layer,29.2,112.5,220.7,0.52,61.5,0
401,11,layer,32.8,104.9,354.6,0.1,49.7,1
401,12,layer,28.36,126.4,254.9,0.06,66.9,0
401,13,layer,32.94,104.1,343.2,0.52,60.4,1
401,14,layer,31.36,81.8,231.6,0.62,63.3,1
401,15,layer,31.32,118.4,411.4,0.19,51.8,1
401,16,layer,27.93,100.1,190.8,0.41,80.5,0
401,17,layer,29.1,125.5,267.5,0.33,63.6,0
401,18,layer,31.38,78.3,212.0,0.18,75.2,1
401,19,layer,31.28,62.2,280.6,11.71,24.0,2
401,20,layer,32.15,103.1,305.9,0.23,64.2,1
401,21,layer,28.01,123.5,261.1,0.05,82.9,0
401,22,layer,27.21,108.3,235.3,0.15,88.7,0
401,23,layer,32.85,92.1,258.9,0.33,68.4,1
401,24,layer,29.59,121.1,203.3,0.65,81.6,0
401,25,layer,32.06,101.0,298.2,0.27,61.7,1
401,26,layer,30.5,110.7,360.6,0.29,60.1,1
401,27,layer,29.48,122.6,197.7,0.49,68.6,0
401,28,layer,29.32,112.4,199.6,0.23,84.3,0
401,29,layer,26.53,126.2,243.9,0.35,88.0,0
401,30,layer,23.47,106.5,223.8,0.51,93.8,0
401,31,layer,32.38,85.1,290.2,0.42,62.6,1
401,32,layer,30.48,80.2,285.4,0.51,66.7,1
401,33,layer,29.66,112.5,224.6,0.16,68.6,0
401,34,layer,31.69,98.7,316.0,0.48,64.7,1
401,35,layer,29.37,127.0,203.9,0.18,60.5,0
401,36,layer,28.87,105.7,200.1,0.55,83.9,0
401,37,layer,33.61,94.7,299.9,0.32,53.8,1
401,38,layer,32.9,113.5,403.9,0.32,58.3,1
401,39,layer,31.47,95.0,259.2,0.35,62.0,1
401,40,layer,30.23,103.6,311.4,0.11,54.3,1
401,41,layer,30.97,112.9,317.5,0.0,75.4,1
401,42,layer,31.51,95.9,253.2,0.24,53.0,1
401,43,layer,28.43,106.6,191.2,0.41,73.0,0
401,44,layer,31.96,81.1,285.3,0.06,55.9,1
401,45,layer,27.12,125.5,260.3,0.4,63.5,0
401,46,layer,30.23,86.3,290.1,0.7,69.2,1
401,47,layer,27.55,126.6,236.1,0.47,56.5,0
401,48,layer,28.32,115.6,247.9,0.52,54.6,0
401,49,layer,25.91,132.6,219.2,0.0,79.5,0
401,50,layer,31.14,103.0,285.0,0.11,56.9,1
401,51,layer,30.04,97.6,341.3,0.13,73.8,1
401,52,layer,27.69,122.9,234.6,0.31,73.6,0
401,53,layer,28.08,95.1,259.7,2.44,70.8,3
401,54,layer,30.96,103.7,276.6,0.37,61.1,1
401,55,layer,30.58,100.2,261.2,0.41,73.7,1
401,56,layer,30.2,56.2,324.5,10.84,23.8,2
401,57,layer,30.21,83.9,240.8,0.23,63.4,1
401,58,layer,28.47,91.7,221.8,0.08,60.6,4
401,59,layer,29.56,98.2,163.2,0.3,91.4,0
401,60,layer,31.92,83.5,279.5,0.32,48.7,1
401,61,layer,27.9,76.0,210.4,5.01,35.9,2
401,62,layer,29.64,139.4,230.2,0.0,57.9,0
401,63,layer,30.03,92.7,276.2,0.0,56.8,1
401,64,layer,27.75,88.1,156.8,0.47,68.6,0
401,65,layer,30.0,114.2,183.5,0.52,94.4,0
401,66,layer,29.61,115.9,247.8,0.03,91.7,0
401,67,layer,30.02,122.7,378.7,0.42,68.0,1
401,68,layer,29.37,127.8,254.5,0.34,71.1,0
401,69,layer,28.42,99.4,180.3,0.56,65.0,0
401,70,layer,28.3,104.3,194.7,0.37,74.9,0
401,71,layer,25.29,95.7,264.9,0.46,79.3,4
401,72,layer,26.3,120.8,205.6,0.4,78.5,0
401,73,layer,25.97,138.2,236.6,0.28,85.8,0
401,74,layer,30.1,91.2,294.5,0.35,78.6,1
401,75,layer,31.86,83.8,222.9,0.33,71.4,1
401,76,layer,28.82,126.9,245.5,0.56,64.9,0
401,77,layer,24.62,126.4,204.5,0.8,72.5,0
401,78,layer,27.82,113.8,238.4,0.46,77.2,0
401,79,layer,30.05,115.0,410.2,0.2,64.6,1
401,80,layer,29.61,118.3,197.0,0.04,53.1,0
401,81,layer,32.44,96.3,284.2,0.28,56.2,1
401,82,layer,31.14,92.4,267.0,0.64,67.1,1
401,83,layer,25.71,79.8,193.4,0.15,56.9,4
401,84,layer,31.46,91.5,279.8,0.17,62.4,1
401,85,layer,28.73,149.1,264.3,0.46,59.6,0
401,86,layer,28.02,148.2,239.5,0.21,76.3,0
401,87,layer,29.48,140.4,229.0,0.44,82.6,0
401,88,layer,32.91,86.7,246.3,0.15,62.7,1
401,89,layer,31.1,100.7,334.7,0.7,63.6,1
401,90,layer,26.23,99.3,202.4,0.22,74.2,0
402,1,broiler,28.36,99.6,208.8,0.47,0.0,0
402,2,broiler,29.86,135.5,229.5,0.35,0.0,0
402,3,broiler,27.69,118.7,210.7,0.63,0.0,0
402,4,broiler,26.62,98.2,191.8,0.38,0.0,0
402,5,broiler,31.08,58.9,208.8,0.34,0.0,1
402,6,broiler,28.91,116.6,248.0,0.12,0.0,0
402,7,broiler,26.6,103.0,174.6,0.53,0.0,0
402,8,broiler,24.08,145.2,240.0,0.54,0.0,0
402,9,broiler,27.96,125.5,268.2,0.63,0.0,0
402,10,broiler,28.82,115.0,237.6,0.17,0.0,0
402,11,broiler,28.72,113.7,242.7,0.28,0.0,0
402,12,broiler,27.21,103.9,179.9,0.14,0.0,0
402,13,broiler,27.87,105.3,213.8,0.22,0.0,0
402,14,broiler,29.77,123.1,214.1,0.31,0.0,0
402,15,broiler,29.98,118.6,252.4,0.32,0.0,0
402,16,broiler,25.71,116.8,201.7,0.3,0.0,0
402,17,broiler,31.36,97.7,344.1,0.14,0.0,1
402,18,broiler,27.29,90.6,177.3,0.41,0.0,0
402,19,broiler,25.04,99.9,188.2,0.36,0.0,0
402,20,broiler,28.06,85.9,158.1,0.48,0.0,0
402,21,broiler,25.67,103.4,203.6,0.19,0.0,0
402,22,broiler,27.93,97.5,186.5,0.5,0.0,0
402,23,broiler,30.02,68.9,187.5,0.49,0.0,1
402,24,broiler,27.92,117.3,223.2,0.4,0.0,0
402,25,broiler,25.8,84.9,153.8,0.27,0.0,0
402,26,broiler,31.39,109.4,367.1,0.34,0.0,1
402,27,broiler,24.86,103.1,222.0,0.13,0.0,0
402,28,broiler,32.31,85.9,258.5,0.35,0.0,1
402,29,broiler,27.65,96.9,210.7,0.44,0.0,0
402,30,broiler,27.33,121.9,207.2,0.07,0.0,0
402,31,broiler,29.93,101.8,190.6,0.06,0.0,0
402,32,broiler,28.07,67.9,236.0,5.85,0.0,2
402,33,broiler,29.98,117.8,219.4,0.38,0.0,0
402,34,broiler,24.24,99.0,187.2,0.4,0.0,0
402,35,broiler,26.73,72.1,136.7,0.22,0.0,0
402,36,broiler,27.75,100.5,211.6,0.22,0.0,0
402,37,broiler,29.44,132.3,236.0,0.34,0.0,0
402,38,broiler,27.86,79.6,213.1,0.08,0.0,4
402,39,broiler,30.34,84.3,268.0,0.33,0.0,1
402,40,broiler,24.74,116.3,238.8,0.32,0.0,0
402,41,broiler,28.09,93.0,180.4,0.29,0.0,0
402,42,broiler,26.22,92.5,288.3,0.05,0.0,4
402,43,broiler,27.12,109.5,210.1,0.26,0.0,0
402,44,broiler,30.72,70.1,186.6,0.35,0.0,1
402,45,broiler,26.01,85.9,203.5,0.41,0.0,4
402,46,broiler,29.26,128.4,241.7,0.3,0.0,0
402,47,broiler,30.46,99.2,313.6,0.3,0.0,1
402,48,broiler,28.56,116.5,227.6,0.37,0.0,0
402,49,broiler,29.16,124.1,205.5,0.32,0.0,0
402,50,broiler,27.65,94.9,175.8,0.28,0.0,0
402,51,broiler,22.79,138.3,252.0,0.33,0.0,0
402,52,broiler,25.69,92.4,153.6,0.42,0.0,0
402,53,broiler,27.79,81.2,140.8,0.74,0.0,0
402,54,broiler,26.05,109.0,187.8,0.45,0.0,0
402,55,broiler,28.94,110.8,203.5,0.33,0.0,0
402,56,broiler,26.65,116.4,197.7,0.26,0.0,0
402,57,broiler,26.37,107.0,180.9,0.24,0.0,0
402,58,broiler,24.06,126.1,263.2,0.26,0.0,0
402,59,broiler,25.83,124.2,266.1,0.19,0.0,0
402,60,broiler,29.15,106.3,225.7,0.03,0.0,0
402,61,broiler,27.34,118.5,228.1,0.3,0.0,0
402,62,broiler,27.16,85.5,211.9,2.49,0.0,3
402,63,broiler,25.86,120.0,205.9,0.13,0.0,0
402,64,broiler,30.05,113.1,327.6,0.09,0.0,1
402,65,broiler,29.47,128.3,236.8,0.2,0.0,0
402,66,broiler,26.08,138.8,255.0,0.27,0.0,0
402,67,broiler,27.05,94.5,158.6,0.38,0.0,0
402,68,broiler,28.87,118.9,200.8,0.38,0.0,0
402,69,broiler,28.93,103.1,201.9,0.64,0.0,0
402,70,broiler,30.66,83.7,286.8,0.57,0.0,1
402,71,broiler,28.58,96.1,172.5,0.28,0.0,0
402,72,broiler,30.67,75.3,213.9,0.32,0.0,1
402,73,broiler,26.0,121.3,242.3,0.15,0.0,0
402,74,broiler,27.76,99.3,187.7,0.11,0.0,0
402,75,broiler,28.35,107.8,228.8,0.24,0.0,0
402,76,broiler,27.84,108.9,182.6,0.38,0.0,0
402,77,broiler,30.03,86.4,242.4,0.0,0.0,1
402,78,broiler,26.99,118.1,252.4,0.24,0.0,0
402,79,broiler,25.38,100.8,179.9,0.24,0.0,0
402,80,broiler,27.67,99.7,208.5,0.1,0.0,0
402,81,broiler,27.07,116.3,221.4,0.24,0.0,0
402,82,broiler,25.72,66.6,157.8,4.02,0.0,3
402,83,broiler,27.1,103.2,196.8,0.38,0.0,0
402,84,broiler,29.92,68.8,125.4,0.49,0.0,0
402,85,broiler,28.04,112.9,204.1,0.21,0.0,0
402,86,broiler,26.3,119.5,260.3,0.55,0.0,0
402,87,broiler,30.32,99.9,278.5,0.45,0.0,1
402,88,broiler,30.7,76.0,235.1,0.33,0.0,1
402,89,broiler,29.04,73.9,130.4,0.22,0.0,0
402,90,broiler,31.24,81.4,269.6,0.25,0.0,1
403,1,layer,30.46,81.8,232.0,0.3,46.8,1
403,2,layer,31.1,106.9,309.4,0.1,70.6,1
403,3,layer,22.3,119.5,257.8,0.35,71.2,0
403,4,layer,29.92,142.2,246.1,0.22,84.8,0
403,5,layer,26.97,129.6,247.3,0.29,65.7,0
403,6,layer,28.02,132.1,243.7,0.6,66.2,0
403,7,layer,23.32,96.0,262.9,0.36,67.1,4
403,8,layer,27.65,111.7,202.2,0.18,90.2,0
403,9,layer,25.95,112.0,179.4,0.49,67.3,0
403,10,layer,24.24,112.2,220.6,0.43,78.3,0
403,11,layer,29.21,144.1,292.8,0.52,61.4,0
403,12,layer,31.99,82.4,262.1,0.05,59.3,1
403,13,layer,27.35,122.2,265.3,0.0,75.5,0
403,14,layer,30.99,101.6,346.7,0.47,56.0,1
403,15,layer,27.67,109.7,211.3,0.32,84.8,0
403,16,layer,29.53,111.9,190.1,0.16,82.8,0
403,17,layer,21.89,94.7,218.8,0.34,68.7,4
403,18,layer,23.02,96.6,184.8,0.3,54.7,0
403,19,layer,27.9,129.7,230.7,0.0,82.9,0
403,20,layer,26.8,110.4,195.3,0.43,95.0,0
403,21,layer,24.21,131.8,272.9,0.55,62.6,0
403,22,layer,24.8,124.0,219.1,0.17,76.4,0
403,23,layer,26.88,125.5,258.7,0.39,79.6,0
403,24,layer,26.28,123.3,232.3,0.37,66.7,0
403,25,layer,26.72,128.1,255.8,0.53,62.9,0
403,26,layer,28.97,106.7,224.2,0.44,75.2,0
403,27,layer,30.38,85.5,267.4,0.37,55.7,1
403,28,layer,25.82,137.7,265.9,0.36,77.5,0
403,29,layer,25.51,126.3,240.6,0.0,66.9,0
403,30,layer,27.44,118.4,242.4,0.43,95.6,0
403,31,layer,26.36,94.5,156.8,0.6,83.0,0
403,32,layer,27.89,106.3,222.8,0.2,61.3,0
403,33,layer,28.82,130.7,238.7,0.15,63.9,0
403,34,layer,28.18,117.5,191.9,0.47,58.9,0
403,35,layer,27.47,115.6,252.8,0.11,78.3,0
403,36,layer,29.17,138.8,276.4,0.33,78.4,0
403,37,layer,25.92,77.0,222.6,0.0,81.7,4
403,38,layer,26.51,118.1,234.3,0.06,84.8,0
403,39,layer,29.53,103.4,237.6,5.25,82.3,3
403,40,layer,27.79,125.5,262.1,0.12,80.9,0
403,41,layer,25.36,114.1,193.7,0.18,83.7,0
403,42,layer,25.1,139.3,290.7,0.22,65.8,0
403,43,layer,26.62,110.2,181.1,0.0,100.1,0
403,44,layer,23.09,112.7,219.7,0.34,79.8,0
403,45,layer,24.21,115.6,225.9,0.29,92.6,0
403,46,layer,26.78,115.6,203.5,0.46,76.9,0
403,47,layer,25.72,74.1,234.0,10.78,23.7,2
403,48,layer,25.01,123.1,224.0,0.47,67.6,0
403,49,layer,27.49,137.5,247.1,0.02,87.7,0
403,50,layer,26.01,138.5,254.3,0.42,73.5,0
403,51,layer,27.15,104.4,171.4,0.18,74.3,0
403,52,layer,29.17,111.7,185.7,0.42,69.6,0
403,53,layer,30.29,107.5,297.0,0.29,62.0,1
403,54,layer,27.28,123.0,206.6,0.73,73.9,0
403,55,layer,30.13,101.0,334.0,0.17,68.1,1
403,56,layer,26.52,87.4,147.3,0.02,69.3,0
403,57,layer,27.76,83.3,209.0,0.38,68.1,4
403,58,layer,30.05,97.5,325.1,0.01,79.1,1
403,59,layer,28.11,112.3,197.6,0.71,72.9,0
403,60,layer,27.23,140.2,257.8,0.36,85.2,0
403,61,layer,27.59,113.9,235.5,0.44,67.4,0
403,62,layer,24.55,141.0,298.5,0.0,63.9,0
403,63,layer,27.93,114.4,187.3,0.37,75.5,0
403,64,layer,26.15,86.2,267.1,12.24,34.3,2
403,65,layer,24.64,146.2,308.3,0.27,57.6,0
403,66,layer,28.31,104.1,214.1,0.69,96.6,0
403,67,layer,25.88,134.8,277.1,0.18,55.4,0
403,68,layer,27.7,121.6,233.1,0.27,78.8,0
403,69,layer,24.54,109.1,228.4,0.0,75.5,0
403,70,layer,28.04,129.9,236.4,0.12,70.9,0
403,71,layer,25.45,118.8,229.3,0.81,64.2,0
403,72,layer,30.89,82.7,266.0,0.1,75.5,1
403,73,layer,26.73,123.2,263.2,0.1,85.8,0
403,74,layer,27.85,133.4,233.4,0.18,75.5,0
403,75,layer,26.82,98.8,177.2,0.39,76.0,0
403,76,layer,28.67,128.7,220.7,0.25,86.0,0
403,77,layer,23.88,123.2,200.5,0.43,73.5,0
403,78,layer,29.82,133.7,219.4,0.24,80.0,0
403,79,layer,26.74,107.2,191.0,0.33,64.3,0
403,80,layer,26.69,79.4,136.4,0.21,63.9,0
403,81,layer,25.82,108.2,189.0,0.3,79.6,0
403,82,layer,22.96,115.0,222.1,0.18,66.1,0
403,83,layer,30.44,92.2,267.2,0.62,62.5,1
403,84,layer,29.26,121.0,197.5,0.33,65.3,0
403,85,layer,24.27,115.2,243.5,0.04,72.3,0
403,86,layer,25.4,123.3,260.1,0.19,96.8,0
403,87,layer,25.25,112.9,193.0,0.07,66.2,0
403,88,layer,29.17,109.5,232.3,0.28,49.6,0
403,89,layer,25.74,86.3,176.3,0.5,75.5,0
403,90,layer,28.63,88.5,173.2,0.92,83.6,0
404,1,broiler,24.18,103.4,167.9,0.36,0.0,0
404,2,broiler,24.37,113.1,186.0,0.46,0.0,0
404,3,broiler,24.97,68.4,230.2,14.18,0.0,2
404,4,broiler,24.46,79.5,164.7,0.0,0.0,0
404,5,broiler,25.05,106.6,226.9,0.12,0.0,0
404,6,broiler,28.38,119.8,261.8,0.0,0.0,0
404,7,broiler,29.61,112.6,234.4,0.32,0.0,0
404,8,broiler,26.95,114.8,216.1,0.6,0.0,0
404,9,broiler,25.12,106.0,177.6,0.59,0.0,0
404,10,broiler,25.89,118.0,237.9,0.15,0.0,0
404,11,broiler,27.85,122.0,239.5,0.57,0.0,0
404,12,broiler,26.65,91.0,244.8,3.34,0.0,3
404,13,broiler,23.49,126.9,208.6,0.27,0.0,0
404,14,broiler,24.44,95.6,183.4,0.34,0.0,0
404,15,broiler,26.94,129.7,215.4,0.43,0.0,0
404,16,broiler,25.98,123.3,239.3,0.34,0.0,0
404,17,broiler,27.3,102.9,213.0,0.17,0.0,0
404,18,broiler,25.81,113.5,238.3,0.3,0.0,0
404,19,broiler,27.91,83.1,216.2,0.47,0.0,4
404,20,broiler,26.69,121.3,217.6,0.24,0.0,0
404,21,broiler,27.29,104.9,201.2,0.44,0.0,0
404,22,broiler,27.9,111.6,185.9,0.49,0.0,0
404,23,broiler,29.1,131.4,233.8,0.39,0.0,0
404,24,broiler,24.31,82.2,159.5,0.18,0.0,0
404,25,broiler,26.52,118.3,247.4,0.13,0.0,0
404,26,broiler,24.72,134.2,287.6,0.07,0.0,0
404,27,broiler,27.33,95.3,187.3,0.51,0.0,0
404,28,broiler,26.68,120.9,230.7,0.0,0.0,0
404,29,broiler,24.51,116.1,217.6,0.35,0.0,0
404,30,broiler,24.49,103.8,231.2,2.36,0.0,3
404,31,broiler,28.06,118.5,215.3,0.0,0.0,0
404,32,broiler,27.42,124.1,262.2,0.58,0.0,0
404,33,broiler,28.28,120.2,261.1,0.48,0.0,0
404,34,broiler,24.54,97.2,172.5,0.0,0.0,0
404,35,broiler,26.3,61.3,213.5,14.55,0.0,2
404,36,broiler,25.6,139.9,285.6,0.08,0.0,0
404,37,broiler,26.85,116.5,255.7,0.52,0.0,0
404,38,broiler,29.18,120.8,259.7,0.2,0.0,0
404,39,broiler,29.37,103.8,248.4,5.56,0.0,3
404,40,broiler,31.76,62.6,189.9,0.0,0.0,1
404,41,broiler,30.52,102.3,282.0,0.17,0.0,1
404,42,broiler,25.99,128.6,266.9,0.16,0.0,0
404,43,broiler,28.19,69.7,139.7,0.43,0.0,0
404,44,broiler,27.32,97.9,177.4,0.24,0.0,0
404,45,broiler,27.24,105.7,196.1,0.5,0.0,0
404,46,broiler,26.08,115.4,250.2,0.18,0.0,0
404,47,broiler,28.61,87.9,150.5,0.43,0.0,0
404,48,broiler,25.0,119.7,236.4,0.09,0.0,0
404,49,broiler,24.5,110.9,187.8,0.33,0.0,0
404,50,broiler,27.14,110.6,225.7,0.56,0.0,0
404,51,broiler,25.93,137.6,294.7,0.31,0.0,0
404,52,broiler,26.81,105.6,217.3,0.29,0.0,0
404,53,broiler,29.63,88.4,174.2,0.0,0.0,0
404,54,broiler,26.13,120.2,250.8,0.29,0.0,0
404,55,broiler,27.95,73.4,194.3,0.6,0.0,4
404,56,broiler,23.49,107.1,232.3,0.22,0.0,0
404,57,broiler,27.95,88.0,153.8,0.03,0.0,0
404,58,broiler,26.05,84.7,215.5,3.94,0.0,3
404,59,broiler,23.27,121.7,267.0,0.05,0.0,0
404,60,broiler,27.81,84.7,167.3,0.59,0.0,0
404,61,broiler,26.79,123.3,250.6,0.52,0.0,0
404,62,broiler,27.51,112.2,196.1,0.25,0.0,0
404,63,broiler,23.45,81.0,155.3,0.08,0.0,0
404,64,broiler,25.19,99.5,208.3,0.51,0.0,0
404,65,broiler,23.86,93.4,163.3,0.7,0.0,0
404,66,broiler,29.63,97.3,161.3,0.01,0.0,0
404,67,broiler,27.49,124.1,203.6,0.42,0.0,0
404,68,broiler,28.09,114.4,246.5,0.19,0.0,0
404,69,broiler,24.6,122.7,239.7,0.73,0.0,0
404,70,broiler,30.42,78.4,217.9,0.29,0.0,1
404,71,broiler,21.02,110.9,233.5,0.25,0.0,0
404,72,broiler,27.69,115.1,230.8,0.42,0.0,0
404,73,broiler,25.71,63.1,175.0,11.08,0.0,2
404,74,broiler,29.07,124.4,240.0,0.0,0.0,0
404,75,broiler,26.53,115.4,221.1,0.0,0.0,0
404,76,broiler,26.29,90.0,169.6,0.25,0.0,0
404,77,broiler,27.52,99.8,206.5,0.64,0.0,0
404,78,broiler,25.66,103.9,226.0,0.16,0.0,0
404,79,broiler,26.63,94.5,168.5,0.45,0.0,0
404,80,broiler,27.86,62.3,172.3,0.51,0.0,4
404,81,broiler,25.93,58.3,145.0,5.28,0.0,3
404,82,broiler,23.51,123.2,268.0,0.25,0.0,0
404,83,broiler,28.57,94.9,157.0,0.35,0.0,0
404,84,broiler,29.35,111.5,213.9,0.64,0.0,0
404,85,broiler,26.53,140.8,268.6,0.35,0.0,0
404,86,broiler,27.01,104.6,197.5,0.42,0.0,0
404,87,broiler,26.15,122.4,253.8,0.25,0.0,0
404,88,broiler,27.34,105.6,225.8,0.36,0.0,0
404,89,broiler,25.3,92.3,199.4,0.0,0.0,0
404,90,broiler,28.0,81.9,159.3,0.18,0.0,0
405,1,broiler,28.08,80.3,232.2,14.76,0.0,2
405,2,broiler,31.78,78.2,245.4,0.1,0.0,1
405,3,broiler,28.94,118.6,225.2,0.25,0.0,0
405,4,broiler,26.14,103.8,218.1,0.44,0.0,0
405,5,broiler,32.5,93.9,263.3,0.37,0.0,1
405,6,broiler,28.41,119.4,253.3,0.29,0.0,0
405,7,broiler,30.79,79.1,281.4,0.31,0.0,1
405,8,broiler,29.18,115.4,200.0,0.39,0.0,0
405,9,broiler,30.29,89.5,270.1,0.27,0.0,1
405,10,broiler,29.56,122.1,265.8,0.47,0.0,0
405,11,broiler,29.28,96.9,161.1,0.42,0.0,0
405,12,broiler,29.06,98.2,210.1,0.32,0.0,0
405,13,broiler,31.07,88.8,264.0,0.28,0.0,1
405,14,broiler,25.03,145.2,277.8,0.18,0.0,0
405,15,broiler,29.37,105.6,182.0,0.25,0.0,0
405,16,broiler,27.48,84.3,194.0,0.36,0.0,4
405,17,broiler,27.75,100.6,210.7,0.28,0.0,0
405,18,broiler,31.27,76.8,201.9,0.0,0.0,1
405,19,broiler,29.75,99.7,205.5,0.59,0.0,0
405,20,broiler,29.3,144.4,253.1,0.27,0.0,0
405,21,broiler,26.81,121.5,242.6,0.03,0.0,0
405,22,broiler,27.27,129.7,251.1,0.07,0.0,0
405,23,broiler,27.09,125.8,275.3,0.56,0.0,0
405,24,broiler,29.55,105.6,169.7,0.0,0.0,0
405,25,broiler,29.38,110.3,195.5,0.27,0.0,0
405,26,broiler,29.76,112.9,215.8,0.0,0.0,0
405,27,broiler,32.1,67.8,223.9,0.19,0.0,1
405,28,broiler,30.73,85.9,285.5,0.32,0.0,1
405,29,broiler,28.88,117.8,200.2,0.51,0.0,0
405,30,broiler,26.15,107.8,178.5,0.04,0.0,0
405,31,broiler,28.17,97.1,165.6,0.17,0.0,0
405,32,broiler,26.85,102.4,164.2,0.36,0.0,0
405,33,broiler,28.48,111.7,214.3,0.4,0.0,0
405,34,broiler,27.97,101.3,182.4,0.29,0.0,0
405,35,broiler,30.98,82.5,220.3,0.14,0.0,1
405,36,broiler,27.57,111.3,182.8,0.29,0.0,0
405,37,broiler,24.91,73.2,175.2,0.51,0.0,4
405,38,broiler,30.13,70.1,190.1,0.25,0.0,1
405,39,broiler,31.37,87.3,289.9,0.19,0.0,1
405,40,broiler,32.18,92.0,311.1,0.23,0.0,1
405,41,broiler,32.46,86.1,234.2,0.2,0.0,1
405,42,broiler,26.5,71.3,215.1,14.31,0.0,2
405,43,broiler,28.94,124.8,202.6,0.44,0.0,0
405,44,broiler,30.95,111.9,393.9,0.35,0.0,1
405,45,broiler,32.71,84.3,247.5,0.0,0.0,1
405,46,broiler,26.91,136.7,244.8,0.1,0.0,0
405,47,broiler,28.67,125.7,240.1,0.24,0.0,0
405,48,broiler,25.92,98.8,159.0,0.81,0.0,0
405,49,broiler,29.99,71.2,133.6,0.0,0.0,0
405,50,broiler,29.15,94.2,242.6,4.19,0.0,3
405,51,broiler,28.72,95.3,164.7,0.05,0.0,0
405,52,broiler,32.21,112.1,374.4,0.45,0.0,1
405,53,broiler,30.01,72.4,201.2,0.37,0.0,1
405,54,broiler,24.69,97.9,168.5,0.4,0.0,0
405,55,broiler,30.43,93.3,329.1,0.27,0.0,1
405,56,broiler,28.57,91.6,175.2,0.37,0.0,0
405,57,broiler,28.6,127.0,228.7,0.45,0.0,0
405,58,broiler,29.23,123.2,220.6,0.47,0.0,0
405,59,broiler,32.48,98.8,287.8,0.08,0.0,1
405,60,broiler,28.01,110.1,226.1,0.38,0.0,0
405,61,broiler,27.71,105.2,169.7,0.56,0.0,0
405,62,broiler,27.78,142.3,228.1,0.54,0.0,0
405,63,broiler,30.88,95.1,326.8,0.02,0.0,1
405,64,broiler,29.31,97.0,209.7,0.23,0.0,0
405,65,broiler,30.93,89.5,267.9,0.6,0.0,1
405,66,broiler,26.32,111.0,184.3,0.23,0.0,0
405,67,broiler,26.2,71.2,216.2,0.19,0.0,4
405,68,broiler,29.99,107.5,173.0,0.32,0.0,0
405,69,broiler,26.09,103.5,199.8,0.34,0.0,0
405,70,broiler,32.23,76.5,208.5,0.28,0.0,1
405,71,broiler,30.43,91.6,246.1,0.16,0.0,1
